person_id,time,x,y
1,0,635.9033813476562,369.8788146972656
2,0,301.73956298828125,393.6904296875
1,1,634.778076171875,370.03662109375
1,2,631.6702270507812,369.2162170410156
1,3,628.4646606445312,369.656982421875
1,4,625.6305541992188,368.94171142578125
1,5,624.0171508789062,371.86163330078125
22,20,337.9212646484375,407.3392333984375
22,21,339.3599853515625,405.960693359375
24,21,375.56982421875,367.0485534667969
22,22,344.5043029785156,404.4270324707031
24,22,373.9142150878906,368.1827392578125
22,23,347.1363830566406,404.73992919921875
24,23,372.7943115234375,367.9058532714844
22,24,351.20916748046875,412.88287353515625
24,24,371.29718017578125,360.837646484375
37,35,687.1083984375,403.4686584472656
37,36,685.0823974609375,402.44842529296875
39,36,231.2662353515625,241.846923828125
37,37,683.9300537109375,402.1134033203125
39,37,231.92013549804688,242.1699981689453
37,38,681.8719482421875,400.7481994628906
39,38,232.88803100585938,242.02972412109375
37,39,679.1586303710938,398.94659423828125
39,39,233.90133666992188,241.5517578125
37,40,672.947998046875,402.6741943359375
39,40,235.00009155273438,241.09158325195312
37,41,668.3475341796875,405.8154296875
45,41,390.47320556640625,417.41900634765625
37,42,663.952392578125,407.2105712890625
45,42,393.11187744140625,417.8897705078125
37,43,660.4986572265625,408.5837097167969
45,43,395.7036437988281,418.50927734375
37,44,658.1214599609375,408.87579345703125
45,44,396.8634338378906,419.4044189453125
49,44,479.12432861328125,335.21630859375
37,45,655.16748046875,409.2508239746094
45,45,397.3912658691406,420.11041259765625
49,45,477.1571044921875,334.61175537109375
37,46,652.2813720703125,410.31317138671875
45,46,399.4582824707031,422.8263244628906
49,46,475.7529602050781,334.8990173339844
37,47,650.5616455078125,409.45709228515625
45,47,401.04010009765625,423.4237060546875
49,47,471.52398681640625,335.376220703125
37,48,650.5967407226562,410.1088562011719
45,48,407.33294677734375,422.96630859375
49,48,470.25927734375,334.56097412109375
37,49,648.6256103515625,411.5673828125
45,49,410.67669677734375,418.0069885253906
49,49,468.6780700683594,329.304443359375
37,50,645.8056640625,411.5806579589844
45,50,412.77130126953125,415.57684326171875
49,50,467.0755920410156,328.9381103515625
37,51,643.107177734375,408.0437316894531
45,51,415.61480712890625,415.92327880859375
49,51,463.83343505859375,329.8922424316406
37,52,640.3541870117188,405.95294189453125
49,52,461.73553466796875,329.2405700683594
49,53,459.5035400390625,327.10198974609375
49,54,457.07763671875,326.087646484375
49,55,455.6490478515625,326.26287841796875
49,56,454.060302734375,328.6255187988281
37,56,630.2469482421875,406.23736572265625
49,57,451.73321533203125,327.5582275390625
49,58,449.63726806640625,327.27496337890625
49,59,447.63800048828125,325.2081298828125
37,59,621.4295654296875,407.10162353515625
49,60,445.3485412597656,323.46685791015625
37,60,618.5679321289062,409.30853271484375
49,61,442.8774108886719,324.15472412109375
37,61,616.89453125,407.57562255859375
45,61,442.19329833984375,420.4713134765625
49,62,441.3285827636719,325.2530212402344
37,62,614.6622314453125,409.279052734375
45,62,444.073486328125,420.4810791015625
49,63,439.1585388183594,319.5709228515625
37,63,610.1273193359375,408.9623107910156
45,63,446.00225830078125,425.18701171875
37,64,607.3114013671875,408.25372314453125
45,64,449.4464111328125,426.69683837890625
37,65,603.265869140625,409.79046630859375
45,65,451.9660339355469,425.57568359375
37,66,605.2207641601562,410.50604248046875
45,66,454.63458251953125,425.09954833984375
37,67,599.5450439453125,411.0721740722656
45,67,456.5108642578125,425.6685791015625
37,68,595.9052124023438,411.46759033203125
45,68,459.32867431640625,427.69891357421875
37,69,593.458984375,411.4507751464844
45,69,460.8863830566406,429.478271484375
37,70,590.9249267578125,412.80218505859375
45,70,460.63128662109375,430.96044921875
71,70,262.6712646484375,250.68917846679688
37,71,590.6365966796875,411.88018798828125
71,71,262.7075500488281,250.64651489257812
72,71,594.9129638671875,409.65753173828125
37,72,590.7290649414062,412.5001220703125
72,72,593.10400390625,410.0511474609375
37,73,589.5404663085938,413.8918762207031
72,73,590.3306274414062,413.1888122558594
37,74,587.6685791015625,414.42779541015625
72,74,588.4228515625,414.69415283203125
74,74,416.35260009765625,322.2608642578125
72,75,586.857177734375,415.002197265625
74,75,414.9554443359375,324.8544921875
72,76,585.3006591796875,415.3772277832031
74,76,409.768798828125,327.7469482421875
37,76,584.85009765625,411.1927490234375
72,77,583.73583984375,415.56439208984375
74,77,406.17071533203125,327.55078125
81,77,461.68780517578125,387.1187438964844
45,77,479.049560546875,432.45147705078125
72,78,582.6845703125,415.82684326171875
74,78,402.8543701171875,327.8883361816406
81,78,459.7156066894531,386.96673583984375
45,78,480.6832580566406,431.86846923828125
72,79,580.6372680664062,416.09979248046875
74,79,402.09954833984375,332.45135498046875
81,79,458.2083740234375,386.79132080078125
45,79,482.7080993652344,431.93597412109375
84,79,280.65277099609375,395.3544616699219
37,79,579.3746337890625,412.69085693359375
72,80,579.3111572265625,416.5843505859375
74,80,401.2259826660156,335.220947265625
81,80,455.03228759765625,389.807373046875
45,80,487.7751159667969,430.734619140625
72,81,577.6795043945312,417.61029052734375
74,81,400.61175537109375,336.6945495605469
81,81,454.2568359375,386.77166748046875
45,81,489.4976501464844,430.08203125
72,82,575.6461181640625,417.7118835449219
74,82,399.4908142089844,336.9659729003906
45,82,493.5238037109375,430.12359619140625
84,82,280.00714111328125,392.45703125
72,83,574.134765625,418.0838928222656
74,83,398.44683837890625,330.79486083984375
45,83,496.1527099609375,431.0144958496094
84,83,279.58837890625,393.37896728515625
72,84,571.8018798828125,417.5859375
74,84,394.32684326171875,330.57769775390625
45,84,500.0250549316406,432.35888671875
84,84,278.9367980957031,393.416015625
97,84,441.9404602050781,402.2709045410156
74,85,394.4034118652344,330.0711669921875
45,85,501.58599853515625,432.49755859375
84,85,279.670654296875,394.0708312988281
97,85,439.81707763671875,402.9979248046875
74,86,393.2064208984375,329.47821044921875
45,86,503.984619140625,432.38128662109375
97,86,439.135009765625,401.95654296875
74,87,390.79022216796875,329.6119384765625
45,87,506.5824279785156,432.5807189941406
97,87,438.555908203125,402.0992431640625
74,88,388.9058532714844,329.092041015625
45,88,508.2541198730469,430.15850830078125
97,88,436.87762451171875,402.9517822265625
45,89,510.341064453125,428.76031494140625
97,89,435.3891296386719,402.11688232421875
45,90,511.73028564453125,428.8506164550781
97,90,433.24493408203125,403.0927734375
45,91,514.5602416992188,432.16876220703125
45,92,516.0474853515625,435.9634704589844
45,93,518.3628540039062,437.96527099609375
37,93,552.4129028320312,406.19140625
45,94,520.411865234375,438.8863525390625
37,94,550.3248291015625,405.414794921875
45,95,521.146240234375,438.3389892578125
37,95,548.768310546875,405.67535400390625
45,96,522.4651489257812,437.42840576171875
37,96,547.6295166015625,405.81915283203125
45,97,525.629638671875,437.8236083984375
37,97,546.09033203125,405.66619873046875
74,97,370.0246276855469,323.20849609375
45,98,527.0473022460938,437.8106689453125
37,98,543.95751953125,409.4670715332031
74,98,367.8074951171875,323.0946044921875
111,99,578.2648315429688,365.0318603515625
111,100,578.552734375,364.0633544921875
45,100,533.359619140625,427.3810119628906
111,101,580.0042114257812,362.3209228515625
45,101,536.826171875,425.28765869140625
111,102,582.1463623046875,360.66015625
111,103,583.7196655273438,360.4940185546875
111,104,586.4213256835938,361.2532653808594
111,105,589.9104614257812,361.68426513671875
45,109,556.8343505859375,442.1578369140625
45,110,559.9409790039062,444.7954406738281
45,111,560.698974609375,444.0024719238281
45,112,558.9345092773438,441.6513366699219
37,112,516.208251953125,412.3206787109375
45,113,565.9771728515625,441.669677734375
37,113,513.275146484375,412.4922790527344
74,113,336.5286560058594,331.95513916015625
45,114,569.8656616210938,439.73486328125
37,114,511.2635498046875,412.25079345703125
37,115,509.75946044921875,414.76971435546875
37,116,507.3194580078125,415.62921142578125
111,116,609.1182861328125,338.9081115722656
45,116,576.8572998046875,441.14453125
37,117,502.50885009765625,417.0202941894531
111,117,609.7577514648438,337.1027526855469
45,117,579.4033203125,439.913818359375
37,118,500.0205078125,415.5970458984375
111,118,612.300537109375,336.51507568359375
45,118,581.1151123046875,439.8368225097656
37,119,495.1611328125,418.65557861328125
45,119,583.01318359375,439.422607421875
37,120,494.48626708984375,420.45281982421875
45,120,585.7061767578125,438.1869812011719
37,121,493.1120910644531,420.7647705078125
37,122,490.87994384765625,420.9289245605469
37,123,488.7077331542969,421.8419189453125
45,123,590.9854736328125,438.57275390625
37,124,487.21038818359375,423.18853759765625
45,124,593.5062255859375,438.3885498046875
37,125,484.6069030761719,422.092041015625
45,125,596.68115234375,437.414794921875
37,126,481.23809814453125,423.097900390625
45,126,602.13623046875,432.3496398925781
111,126,620.8978271484375,324.7078552246094
37,127,477.6724853515625,423.9784851074219
45,127,605.7581787109375,435.9355163574219
111,127,622.0221557617188,324.3551025390625
37,128,475.50823974609375,426.1731872558594
45,128,609.176025390625,436.3487854003906
111,128,624.7803955078125,323.4068298339844
37,129,472.62603759765625,425.4149169921875
45,129,612.20947265625,436.62457275390625
111,129,626.5377197265625,322.1269836425781
129,129,23.675506591796875,251.78622436523438
74,129,306.25396728515625,326.9008483886719
37,130,474.0643005371094,425.7048645019531
45,130,614.5384521484375,436.30181884765625
111,130,629.89013671875,320.7196044921875
129,130,24.57744598388672,252.51571655273438
74,130,304.26690673828125,325.88421630859375
37,131,464.864990234375,426.7763366699219
45,131,617.4398193359375,436.29443359375
111,131,631.3836669921875,320.15240478515625
129,131,26.55941390991211,257.9939880371094
74,131,303.17510986328125,325.6175537109375
37,132,459.6256103515625,428.32928466796875
45,132,620.330078125,436.5794982910156
111,132,631.7040405273438,319.1871337890625
129,132,28.008607864379883,260.426513671875
