time,speed,direction,density,direction_entropy,avg_neighbor_dist
28,,,1,-0.0,0.0
29,4.397514046122348,2.8479556217960895,1,-0.0,0.0
30,0.8299107601633802,-1.8000509398689635,1,-0.0,0.0
31,2.191624843010396,-0.8425766857634294,1,-0.0,0.0
44,,,1,-0.0,0.0
68,,,1,-0.0,0.0
69,4.267219989772353,-2.6872394560119055,1,-0.0,0.0
73,5.516825087818939,-2.5484227558326182,1,-0.0,0.0
74,1.5171206470870067,-2.304254351850374,1,-0.0,0.0
97,,,1,-0.0,0.0
100,,,1,-0.0,0.0
101,0.903871910148483,2.9939848678586456,1,-0.0,0.0
102,1.1548571864562156,2.4781020311816566,1,-0.0,0.0
103,1.865214415887827,3.0982703940252603,2,-0.0,318.58423639290646
104,1.457281835461574,-2.867679713579656,2,0.6931471805599453,316.40787682943915
105,3.582981962088374,3.1291058667077656,2,0.6931471805599453,311.1180737391347
106,2.600327081721933,-3.0675409108632894,1,-0.0,0.0
107,2.6540518142997573,2.1107780487985743,2,0.6931471805599453,297.5432724133115
112,4.500060045173671,-2.685748571782526,2,0.6931471805599453,281.11523740994653
113,0.8683782754137807,-2.8067836583915975,2,0.6931471805599453,278.53307951093035
114,1.249023166086776,2.5980723620771435,2,0.6931471805599453,270.8245940541535
115,0.676274918627712,-1.644508684189237,2,0.6931471805599453,267.65262342792704
116,0.15786301883039164,2.0833963998807112,2,0.6931471805599453,263.4486270799101
117,0.5611817000045619,-2.6690924898954766,2,0.6931471805599453,259.5850748886094
118,1.4522622688510578,-2.9800299113406488,2,0.6931471805599453,254.94080123345907
119,2.897396479231321,-2.8492268803444536,2,0.6931471805599453,250.60678931160294
120,1.889064894872642,-2.8813170184075427,2,0.6931471805599453,248.90024810696787
121,1.5129985963969983,-0.5354486505001115,2,0.6931471805599453,248.07285360883432
122,1.9505263352294984,-2.580792568958217,1,-0.0,0.0
123,1.1905441702447703,-2.2004293747471344,2,0.6931471805599453,241.6783866618049
124,1.4246600720208025,-2.375341344127861,1,-0.0,0.0
125,1.1804097207702604,-2.3168617062427983,2,0.6931471805599453,234.5039006870606
126,2.5433406171559247,-2.5065557499092095,2,0.6931471805599453,230.53048663637037
127,2.0543148410829293,-2.573792443300482,2,0.6931471805599453,227.4872629604692
128,1.6299838411345313,-2.7381414909393267,2,0.6931471805599453,224.86599077726976
129,4.526669346395498,-2.022733435805614,1,-0.0,0.0
130,2.425076497675789,2.7429188232738344,2,0.6931471805599453,219.17422227693515
132,2.02626992440334,-3.1061015723174674,1,-0.0,0.0
133,4.474941136879452,2.605184762018368,1,-0.0,0.0
134,2.2557419956929943,2.895767433985237,1,-0.0,0.0
135,4.526659985879443,2.8892493756388204,1,-0.0,0.0
136,1.3200324427390968,-3.1105622321420503,1,-0.0,0.0
153,30.503855923411393,3.0972992618038484,2,0.6931471805599453,98.21287649744285
103,,,2,-0.0,318.58423639290646
104,1.212641314132049,-0.8459387953498436,2,0.6931471805599453,316.40787682943915
105,2.2541919412835463,-0.8230142278131916,2,0.6931471805599453,311.1180737391347
107,12.557303147312874,-1.2610510705718494,2,0.6931471805599453,297.5432724133115
109,6.267174766349298,-0.9390892544784307,1,-0.0,0.0
110,2.3150954487949216,-0.6351462627539634,1,-0.0,0.0
111,11.744414727999768,-1.398092778965616,1,-0.0,0.0
112,6.9642123519597625,1.276589910547091,2,0.6931471805599453,281.11523740994653
113,2.320255585897234,0.05783826848763062,2,0.6931471805599453,278.53307951093035
114,11.721763678272552,-1.4556444753993911,2,0.6931471805599453,270.8245940541535
115,4.480984108992645,-1.1496372763980047,2,0.6931471805599453,267.65262342792704
116,6.576654079042754,-1.3348111398787568,2,0.6931471805599453,263.4486270799101
117,4.67563036784351,-1.1390522856914154,2,0.6931471805599453,259.5850748886094
118,3.996903910809206,-0.95254479847662,2,0.6931471805599453,254.94080123345907
119,2.1979270416403267,-0.6729715046311805,2,0.6931471805599453,250.60678931160294
120,8.728507531728367,1.1094034278419866,2,0.6931471805599453,248.90024810696787
121,2.3582838188577395,-0.5922054206549158,2,0.6931471805599453,248.07285360883432
123,5.508561374349108,-0.813524818765527,2,0.6931471805599453,241.6783866618049
125,7.954880340661674,-1.0995516989902787,2,0.6931471805599453,234.5039006870606
126,2.833428127164559,-0.6366596023293595,2,0.6931471805599453,230.53048663637037
127,2.1359033722181184,-0.07218800970168235,2,0.6931471805599453,227.4872629604692
128,2.141407472936482,0.27505403576071696,2,0.6931471805599453,224.86599077726976
130,3.450948251502001,-0.3925354102651433,2,0.6931471805599453,219.17422227693515
152,,,1,-0.0,0.0
153,2.1876612748572715,-0.24503279655217144,2,0.6931471805599453,98.21287649744285
155,6.326973193627221,-0.4155258425840603,2,0.6931471805599453,92.08722803869034
157,5.941036213547503,-0.0728160258844803,1,-0.0,0.0
158,2.9543570239369767,0.0027683591786394697,1,-0.0,0.0
159,2.1942836085074093,0.010917811475282608,1,-0.0,0.0
160,2.8861428668442044,-0.15495495364686346,1,-0.0,0.0
161,3.4465334198415367,-0.3058735386261436,1,-0.0,0.0
162,3.0763683104995887,-0.3684771869015947,1,-0.0,0.0
163,4.054591969855836,-0.18081079870452074,1,-0.0,0.0
154,,,1,-0.0,0.0
155,1.178031377841582,-2.9289143521271237,2,0.6931471805599453,92.08722803869034
156,1.0356928541176753,2.853299682071812,1,-0.0,0.0
174,,,1,-0.0,0.0
175,11.311405925285245,1.6669508856406425,1,-0.0,0.0
176,4.260283658598687,1.9479373256019263,1,-0.0,0.0
180,,,1,-0.0,0.0
181,0.45776957291926496,-3.038142899508433,1,-0.0,0.0
182,1.1250423139488408,0.395114541702067,1,-0.0,0.0
228,,,1,-0.0,0.0
229,2.1990737130360465,-2.1235586460250016,1,-0.0,0.0
230,2.3102323039039363,-2.130364601519769,1,-0.0,0.0
231,3.764924459567925,-2.799442207776847,2,-0.0,362.61975272322695
232,2.175891746714925,-2.2692482395228333,2,0.6931471805599453,359.577049436771
233,1.8514587085541139,-2.0054259627725983,2,-0.0,35.049351130495026
242,32.68824728402232,-2.1900413841862534,4,1.0397207708399179,138.18637994727868
243,1.5779773568145201,-2.2692885194365853,3,1.0986122886681096,63.97347806349117
244,3.4590444387286094,-2.309676069885494,3,1.0986122886681096,57.75451768465009
245,3.492492958578565,-1.8717300864558344,3,1.0986122886681096,59.18844179784163
248,21.45401852640847,-1.8812088559280349,3,1.0986122886681096,144.20013992528507
249,2.6554515290662364,-1.969763629152438,3,1.0986122886681096,144.91048068315666
250,3.1887934774072653,-1.9578177907059489,2,0.6931471805599453,31.479953120735512
251,1.5752409241369583,-2.4113882825805057,2,0.6931471805599453,33.041729502893624
252,1.4444132987912734,-2.8455076491500417,2,0.6931471805599453,32.43119225806613
253,1.5532458200799095,-2.2279726028658016,3,0.6931471805599453,61.078793362921594
257,16.66607898942974,-2.036341331536682,4,1.0397207708399179,143.46139502009868
258,4.1647836431333465,-2.0059533713995257,3,0.6365141682948128,158.45694503295175
259,4.278397292872813,-1.7845469903582678,3,1.0986122886681096,159.48601449706385
260,4.259854691499986,-1.8665116062045375,3,0.6365141682948128,160.37023698868222
261,4.666473828141265,-2.2308764645337904,3,0.6365141682948128,162.7435584012168
262,3.420099439673498,-2.2558245618957726,3,0.6365141682948128,163.6614983517281
263,2.322228525248791,-2.44891724316689,3,0.6365141682948128,163.44954659480706
264,3.381767629715114,-2.0070298746995983,2,0.6931471805599453,33.377864642043455
265,2.1689475745232683,-2.1590408777805146,2,0.6931471805599453,33.851425942336675
266,1.6353510218110572,-2.0483480416879485,4,0.6365141682948128,146.7797278126724
267,1.6796449425762412,-2.179980237931375,3,1.0986122886681096,214.53723311097528
268,1.7633293842160513,-2.562652651445372,3,1.0986122886681096,215.57463605083754
269,2.3584469809975945,-2.1782551776984636,3,1.0986122886681096,218.031939945809
270,1.6946296030647194,-1.938588180336912,4,1.3862943611198906,151.7022318466207
271,3.053817405627281,-1.9696723932913502,4,1.0397207708399179,151.54550556598892
272,5.174508250251846,-2.2702224061003973,4,1.0397207708399179,151.61539211021315
273,5.288067303943518,-2.2617299757506353,3,1.0986122886681096,216.33943247904782
274,4.740638203015565,-2.07040352668041,3,1.0986122886681096,215.4489220296351
275,3.1323913439546716,-1.957366113909062,4,1.0397207708399179,152.87853453377593
276,4.485128544691329,-2.195309938085322,3,1.0986122886681096,217.69796572099332
277,1.0806899684213929,-2.5340164253473016,3,1.0986122886681096,220.90396135435444
278,1.4147866131173898,-2.897367341162215,3,1.0986122886681096,221.93145933577276
279,1.406515162687788,-2.5640731584208543,2,0.6931471805599453,36.98505086175747
280,0.5973272610216627,-3.031629394830526,3,1.0986122886681096,183.97079979865325
281,1.260860071573184,-2.417691976005084,2,0.6931471805599453,480.0578690729275
282,1.9026581332607655,-2.4933470595321476,2,0.6931471805599453,483.1973663590446
283,2.5990069857614597,-2.62389713185304,3,1.0986122886681096,186.6389419495582
284,5.563542141681837,-2.1404071443045485,2,0.6931471805599453,37.25544332941912
285,4.3252501890407835,-2.2595821498409543,2,0.6931471805599453,37.749378876264224
286,3.243843152569655,-2.63026017945132,2,0.6931471805599453,37.643573311309694
287,3.863920099456248,-2.555603153321919,2,0.6931471805599453,35.216129438520184
288,5.039856032079737,-2.9872744759926904,2,0.6931471805599453,32.970026686489234
289,2.0789470205301446,2.9303752651353934,3,0.6931471805599453,39.61383236704049
290,2.348081516309571,-2.8750544905459616,2,0.6931471805599453,31.508620192676606
291,1.2634701062897091,-3.092250617000615,3,1.0986122886681096,38.03293314029175
292,3.566894349653695,-2.489034267866211,2,0.6931471805599453,29.022136218098527
293,3.949380515225737,-2.1824313300489853,2,0.6931471805599453,28.652400124513232
294,2.193685000036053,-1.8072216723340815,2,0.6931471805599453,29.89781957111342
295,0.3474849388684312,-2.5872104835529828,2,0.6931471805599453,30.076681723243944
296,2.8365529791220117,-2.1242158392409993,1,-0.0,0.0
302,22.150047710906374,-2.316716817867407,2,-0.0,93.93133099232024
303,3.7274743018110086,-2.3280927893950905,3,0.6365141682948128,41.717871562501024
304,2.6620934006011585,2.7654034258656597,3,0.6365141682948128,40.675143748329084
305,2.6754405391226475,-1.9584705692174758,2,0.6931471805599453,27.73521353468107
306,1.7346922644947635,-1.941851578554107,2,0.6931471805599453,29.086422854459574
307,0.529170651183058,-1.3760247203872613,3,1.0986122886681096,43.00185323309722
309,9.574671539182205,-2.30493126521277,2,0.6931471805599453,93.45911603243711
310,5.640158896546696,-2.3183827955244554,3,1.0986122886681096,41.632259884902446
311,3.313368401475196,-2.4088288972947307,3,1.0986122886681096,41.57375237400232
312,3.685024187011547,-2.3187781788561206,3,1.0986122886681096,40.07468456847814
313,2.9603907730219885,-2.7162602401396425,3,1.0986122886681096,39.489866566398604
314,3.7052086728023252,-2.9874899102049968,3,1.0986122886681096,38.647501589078395
315,1.2780443314172203,-2.5553185652069113,3,0.6365141682948128,38.40889190012238
316,1.0307140927762017,-0.6142588543375146,1,-0.0,0.0
317,1.2051471604646542,-1.1322921010836613,2,-0.0,110.28134779671352
318,1.522241172197683,-2.0241960227741567,2,0.6931471805599453,113.6502221016029
319,1.6630771861991298,-1.7520490181637869,2,0.6931471805599453,116.51800303894679
320,3.0623075061099385,-2.4530230350323996,2,0.6931471805599453,121.33804724905106
321,6.602438957622431,-2.5698331795355567,2,0.6931471805599453,102.30324807165805
322,4.543267236257767,-2.1767050668678807,2,0.6931471805599453,104.8790702632307
323,3.3960115462897047,-2.581483076177176,2,0.6931471805599453,105.48310238657132
325,11.85303315549486,-1.9633203538476944,2,0.6931471805599453,112.8401518637252
326,1.7461831789455986,-2.769290608120833,2,0.6931471805599453,113.35938959457945
327,2.816917892826348,-2.817503913880983,2,0.6931471805599453,113.14475478018629
328,0.9475177872919516,2.6833825135064626,2,0.6931471805599453,116.63644544622049
329,2.971060851244976,-1.9001184337489165,1,-0.0,0.0
330,2.369866250253286,-2.305632005884495,2,0.6931471805599453,120.31681768504393
331,1.992674600899498,-2.0697922596423006,2,-0.0,35.312604302488594
332,1.970964894581515,-2.158564887153959,2,0.6931471805599453,36.496942950825414
333,1.8643088581681173,-2.4253227432334152,3,1.0986122886681096,53.04610438346165
334,2.069275359841841,-2.5702835295540813,3,1.0986122886681096,52.956416247545896
335,3.4449468657074296,-2.432300508560672,1,-0.0,0.0
336,2.167784109286112,-2.6720710549563687,1,-0.0,0.0
337,3.9763962962057344,-2.4174391581337695,2,-0.0,123.87855981366802
338,3.3010295625066797,-2.541080934301996,3,0.6931471805599453,53.65936564704524
339,3.399418084073174,-2.635590628991091,3,0.6365141682948128,49.78355916391107
340,1.771876304816283,-2.8078254927063475,3,1.0986122886681096,49.689640719650775
341,2.201008643875682,-0.07244004600446774,3,0.6365141682948128,51.75371721497394
342,2.6909816601936525,-2.112846636172457,3,0.6365141682948128,52.66725284582944
343,1.3177810553959426,-1.783490123829266,3,0.6365141682948128,53.83702023351966
344,3.4241584061940817,-3.0022148425134403,3,1.0986122886681096,52.23754526702978
345,4.362265539949037,-2.764140439902337,3,1.0986122886681096,51.00493348845456
353,26.56983821146218,-2.410142350511884,4,1.0397207708399179,36.69149044215197
354,0.8308813716544571,-2.4630429107047305,3,1.0986122886681096,50.8186993246039
355,1.0038706257358725,-2.3885300840933232,2,0.6931471805599453,34.147108068739364
356,2.0535400283684857,-2.591572302401956,2,0.6931471805599453,33.15469722242826
357,2.2033986277205435,-2.531365937450031,2,0.6931471805599453,32.5235088566594
358,2.7286806882763135,-2.559367342713299,2,0.6931471805599453,33.83188934572585
363,16.38260737183389,-2.594624248781982,2,0.6931471805599453,28.215056473742152
364,11.524918415558744,-1.785270635255024,1,-0.0,0.0
365,4.765714692078858,-1.9736331239143643,1,-0.0,0.0
366,2.372140462402795,-1.844542704877508,1,-0.0,0.0
367,1.7677282954048605,-2.4111030379885143,1,-0.0,0.0
368,2.215288320724045,-2.698990238935341,1,-0.0,0.0
369,3.400932009543194,-2.6388606977008817,1,-0.0,0.0
231,,,2,-0.0,362.61975272322695
232,2.5882970795321554,-0.54534806647511,2,0.6931471805599453,359.577049436771
234,5.975352869228122,0.42744241721938697,2,0.6931471805599453,325.8184185257224
235,4.584618493735953,0.2349540222737152,2,0.6931471805599453,318.07310904042083
236,2.6335895031086123,-0.03782009314393548,3,0.6931471805599453,126.37163292435906
237,1.4426962958441367,-0.1430170005878981,3,0.6365141682948128,124.66792670764791
239,4.479668017934755,0.07508940042518417,3,0.6931471805599453,325.33070007345447
240,2.9014631251267655,-0.13603825143018045,3,1.0986122886681096,324.87612908620906
233,,,2,-0.0,35.049351130495026
234,2.299387099790764,-2.1199472019002576,2,0.6931471805599453,325.8184185257224
235,3.9204283022701127,-2.0944823170064377,2,0.6931471805599453,318.07310904042083
236,7.158204242086909,-1.7910412003438203,3,0.6931471805599453,126.37163292435906
237,3.578623667813943,-1.8092598581992692,3,0.6365141682948128,124.66792670764791
238,1.820538971283046,-1.8722112050486357,1,-0.0,0.0
239,2.0859296922233987,-2.3325743921405175,3,0.6931471805599453,325.33070007345447
240,0.8201765787959538,-0.4424131592380654,3,1.0986122886681096,324.87612908620906
241,1.4454513602308114,-2.3980228988811936,3,0.6931471805599453,223.93880410539077
242,3.212889537985018,-1.9187720502913284,4,1.0397207708399179,138.18637994727868
243,0.3853844057791922,0.5693772204687112,3,1.0986122886681096,63.97347806349117
244,6.597065259393558,-0.8238749481232712,3,1.0986122886681096,57.75451768465009
245,7.502138745130173,-2.614764113223962,3,1.0986122886681096,59.18844179784163
248,19.989311754103678,-2.263477441188004,3,1.0986122886681096,144.20013992528507
249,2.2633676359451207,-1.6267405904623642,3,1.0986122886681096,144.91048068315666
250,3.130313548474175,-2.6313731245415437,2,0.6931471805599453,31.479953120735512
251,4.038973934856568,-2.5400164649009844,2,0.6931471805599453,33.041729502893624
252,1.9528360322928084,-2.1892754979956957,2,0.6931471805599453,32.43119225806613
253,1.0605338189777398,-1.3998430576013332,3,0.6931471805599453,61.078793362921594
254,1.6808495389415188,-2.4853402095699106,3,1.0986122886681096,218.69511929299782
255,2.7387377686018217,-1.8099860766180143,3,1.0986122886681096,217.2930081906931
256,2.8592464741890127,-1.8166266571979288,3,1.0986122886681096,216.02442415219377
257,4.081046220722028,-2.2972849689319137,4,1.0397207708399179,143.46139502009868
258,4.638915533492723,-2.2049898953621434,3,0.6365141682948128,158.45694503295175
259,2.8139034204052487,-2.079512307596288,3,1.0986122886681096,159.48601449706385
260,6.013276082797789,-1.9690548725485333,3,0.6365141682948128,160.37023698868222
261,3.9258279432596668,-2.093100647014167,3,0.6365141682948128,162.7435584012168
262,5.356731471069947,-2.24307493860657,3,0.6365141682948128,163.6614983517281
263,3.9440636432520106,-2.0596587827427624,3,0.6365141682948128,163.44954659480706
264,4.069208786976837,-2.0903866187949474,2,0.6931471805599453,33.377864642043455
265,2.6923938747274723,-2.2975360918947247,2,0.6931471805599453,33.851425942336675
266,2.655397828274276,-2.041182097749997,4,0.6365141682948128,146.7797278126724
270,4.104429446459518,-2.20663902334204,4,1.3862943611198906,151.7022318466207
271,3.1941958848344516,-1.8097664467149914,4,1.0397207708399179,151.54550556598892
272,2.701565360428491,-2.6553159221532465,4,1.0397207708399179,151.61539211021315
275,11.384394017095543,-2.4327110965167456,4,1.0397207708399179,152.87853453377593
279,9.798257204411552,-2.4266199586837987,2,0.6931471805599453,36.98505086175747
280,0.8059015467339089,-2.6404084542261828,3,1.0986122886681096,183.97079979865325
283,9.82876212627851,-2.2531038450079133,3,1.0986122886681096,186.6389419495582
284,4.196943635181443,-2.421874777683346,2,0.6931471805599453,37.25544332941912
285,3.4713526161593102,-2.4724191124254005,2,0.6931471805599453,37.749378876264224
286,5.645144823432064,-2.3260467332865984,2,0.6931471805599453,37.643573311309694
287,3.5791657126234435,-1.8873173829402117,2,0.6931471805599453,35.216129438520184
288,4.833623688299166,-2.3884084108839603,2,0.6931471805599453,32.970026686489234
289,2.524252732727655,-2.3827585569628114,3,0.6931471805599453,39.61383236704049
290,3.087582723798199,-2.290513361245932,2,0.6931471805599453,31.508620192676606
291,0.3706990451809323,-2.3027302744973066,3,1.0986122886681096,38.03293314029175
292,0.943335066851373,-2.741500966371196,2,0.6931471805599453,29.022136218098527
293,1.1229565957312821,-2.564308286411584,2,0.6931471805599453,28.652400124513232
294,1.9110536174539399,-2.4538030691159487,2,0.6931471805599453,29.89781957111342
295,1.6715261266504704,-2.189041233257369,2,0.6931471805599453,30.076681723243944
303,24.463048857107683,-2.3481781976123064,3,0.6365141682948128,41.717871562501024
304,1.2709913059515214,-2.7800904100120554,3,0.6365141682948128,40.675143748329084
305,0.854306548661853,-0.588250291376516,2,0.6931471805599453,27.73521353468107
306,2.465814934904101,-2.5626315315417614,2,0.6931471805599453,29.086422854459574
307,4.799302499021135,-2.311486204532077,3,1.0986122886681096,43.00185323309722
308,3.989820434835705,-2.4564314522563557,2,0.6931471805599453,64.91017550199969
310,9.0541836359873,-2.3639046673422297,3,1.0986122886681096,41.632259884902446
311,2.701580341683122,-2.3094419186903816,3,1.0986122886681096,41.57375237400232
312,4.642993315549568,-1.845915251096409,3,1.0986122886681096,40.07468456847814
313,4.786253261256987,-1.7987990256357818,3,1.0986122886681096,39.489866566398604
314,2.6045239291153863,-2.446390057314121,3,1.0986122886681096,38.647501589078395
315,1.5662052104011326,-2.6514863240545106,3,0.6365141682948128,38.40889190012238
236,,,3,0.6931471805599453,126.37163292435906
237,4.150855087770163,-1.958385701481195,3,0.6365141682948128,124.66792670764791
239,,,3,0.6931471805599453,325.33070007345447
