time,speed,direction,density,direction_entropy,avg_neighbor_dist
0,,,12,-0.0,24.2091439101192
1,0.47813879083553573,2.234672032097751,10,1.6094379124341003,28.804466087912658
2,0.8343478913671798,2.5871341013298217,11,1.4184836619456562,29.201258325462412
3,0.23210632517700658,1.6328952759002469,11,1.8462202193216333,29.390633947545904
4,0.374676571140586,2.6751766839052813,13,1.2636544318820964,23.934664992187457
5,0.4290559462278069,1.8801307476167717,13,1.484457535817486,24.14992080409661
6,0.7748342002130922,1.9502202632791734,12,1.3522093992338284,25.567303455210638
7,0.6912270222064592,2.3879179768834944,13,1.1786549963416462,23.47127293619877
8,0.5905130493758025,2.8516010667813982,12,1.5171063970610277,27.523098745709035
9,0.7581813058607597,-3.1389763336860423,11,1.4681399390162084,27.638210666625074
10,0.946340295764852,2.1682439187922706,11,1.6094379124341005,27.17701957176861
11,0.7659976524294956,2.1217518225685645,11,1.8462202193216335,27.2605283323184
12,0.6026058592782171,1.5559068275366692,11,1.4142790651247086,27.389893179625652
13,0.8169059461900825,3.089455299121689,11,1.2406842919533958,29.733477612173285
14,0.5689009260849436,0.3601142575958093,12,1.4735023850806486,26.472412350030396
15,0.2848223795802327,-0.9511696143159972,12,1.791759469228055,26.768090022471657
16,0.5181619626148982,1.4408601851255256,12,1.9356005054539454,27.073020301375536
17,0.5638678397111123,2.262679606175107,10,1.3592367006650066,27.707086387317908
18,0.4662184703076115,2.2976561060467984,10,1.3592367006650063,27.985251977973167
19,0.43392664356268773,2.908383772086229,10,1.366158847569202,28.11998550883721
20,0.36418673253899136,2.6595812920295794,9,1.2730283365896256,31.62409504160924
21,0.596284904303048,-3.123883612356133,9,1.2148896539491203,32.08786578311884
22,0.5248355272926022,3.051459204041779,10,1.5229550675313184,31.125136676218595
23,0.4637370449005242,2.72628826760294,10,1.5047882836811908,31.458028902050252
24,0.5294268552309312,2.5524869329836797,10,1.2206072645530175,32.10857710572766
25,0.5972023561796633,2.430771482039234,11,1.3667110520552042,28.301606413547884
26,0.8188105212522115,2.2816217569469517,11,1.2406842919533958,28.195494496097584
27,0.8567240624599645,2.681672744653197,11,1.4142790651247086,28.170107752207716
28,1.3523450250911597,2.7446420999501617,11,1.3667110520552042,27.913017997882047
29,1.474670755296238,2.9586905971966106,11,1.3896811919839047,28.12473911232234
30,1.1671248903200178,-3.0322608069462773,11,1.294545165844896,28.078844952162715
31,1.0746065878823292,2.359608268649567,12,1.6326309271543518,27.297411486753308
32,0.5416478755943777,2.845430011496294,12,1.3522093992338282,27.39732061302063
33,0.2702653397230394,3.039564507937856,11,1.4681399390162084,28.117234255848473
34,0.4177266872762326,-0.6352310381269852,10,1.4184836619456564,29.66528755887157
35,0.39082381910803193,-2.665443076715095,10,1.313834033192747,29.944352187521787
36,0.5929488726879113,-1.3210617389719201,11,1.5047882836811908,30.079463674629405
37,0.6500704072969324,-2.333321035486597,11,1.4681399390162087,30.409324688110452
38,0.9556032114245722,2.872461254145705,11,1.1685184057430877,30.541659449899235
